Link,Bedrooms,Bathrooms,Area_m2,Price_per_meter,Address,City,Location_1,Location_2,Unit,Type,Rent_Sale
https://www.propertysorted.com/buy/listing/ad-compound-jadie-residence-bedrooms-3-sqm-139-property-type-apartment,3.0,,139.0,42547.0,"Jadie Residence, New Cairo, Egypt",Cairo,New Cairo,Jadie Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-7-bedrooms-6-sqm-550-property-type-apartment,6.0,,550.0,38500.0,"El Banafseg 7, New Cairo, Egypt",Cairo,New Cairo,El Banafseg 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stone-park-bedrooms-4-sqm-220-property-type-apartment,4.0,,220.0,52980.0,"Stone Park, Katameya, Egypt",Cairo,Katameya,Stone Park,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-begonia-residence-bedrooms-1-sqm-70-property-type-apartment,1.0,,70.0,58958.0,"Begonia Residence, New Cairo, Egypt",Cairo,New Cairo,Begonia Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-talaat-mostafa-st-bedrooms-1-sqm-60-property-type-apartment,1.0,,60.0,55808.0,"Talaat Mostafa St, New Cairo, Egypt",Cairo,New Cairo,Talaat Mostafa St,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-akhnaton-st-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,31053.0,"Akhnaton St, New Cairo, Egypt",Cairo,New Cairo,Akhnaton St,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stone-park-bedrooms-5-sqm-270-property-type-apartment,5.0,,270.0,52980.0,"Stone Park, Katameya, Egypt",Cairo,Katameya,Stone Park,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-2-bedrooms-5-sqm-300-property-type-apartment,5.0,,300.0,31868.0,"El Banafseg 2, New Cairo, Egypt",Cairo,New Cairo,El Banafseg 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-hills-new-cairo-bedrooms-2-sqm-116-property-type-apartment,2.0,,116.0,125115.0,"Palm Hills New Cairo, New Cairo, Egypt",Cairo,New Cairo,Palm Hills New Cairo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azzar-bedrooms-5-sqm-142-property-type-apartment,5.0,,142.0,73148.0,"Azzar, New Cairo, Egypt",Cairo,New Cairo,Azzar,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-north-teseen-street-bedrooms-2-sqm-130-property-type-apartment,2.0,,130.0,28000.0,"North Teseen Street, New Cairo, Egypt",Cairo,New Cairo,North Teseen Street,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-gate-bedrooms-1-sqm-67-property-type-apartment,1.0,,67.0,85029.0,"City Gate, New Cairo, Egypt",Cairo,New Cairo,City Gate,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-lotus-bedrooms-2-sqm-150-property-type-apartment,2.0,,150.0,38298.0,"South Lotus, New Cairo, Egypt",Cairo,New Cairo,South Lotus,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-1-bedrooms-3-sqm-125-property-type-apartment,3.0,,125.0,67046.0,"Mountain View 1, New Cairo, Egypt",Cairo,New Cairo,Mountain View 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-trio-gardens-bedrooms-5-sqm-260-property-type-apartment,5.0,,260.0,95011.0,"Trio Gardens, New Cairo, Egypt",Cairo,New Cairo,Trio Gardens,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-east-bedrooms-1-sqm-72-property-type-apartment,1.0,,72.0,79167.0,"Palm East, New Cairo, Egypt",Cairo,New Cairo,Palm East,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-lotus-bedrooms-5-sqm-207-property-type-apartment,5.0,,207.0,38298.0,"South Lotus, New Cairo, Egypt",Cairo,New Cairo,South Lotus,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-north-rehab-bedrooms-4-sqm-190-property-type-apartment,4.0,,190.0,32985.0,"North Rehab, New Cairo, Egypt",Cairo,New Cairo,North Rehab,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-square-bedrooms-3-sqm-185-property-type-apartment,3.0,,185.0,39466.0,"The Square, New Cairo, Egypt",Cairo,New Cairo,The Square,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-sky-condos-bedrooms-5-sqm-284-property-type-apartment,5.0,,284.0,101045.0,"Sky Condos, New Cairo, Egypt",Cairo,New Cairo,Sky Condos,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-saada-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,189452.0,"Saada, New Cairo, Egypt",Cairo,New Cairo,Saada,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-blanks-bedrooms-2-sqm-104-property-type-apartment,2.0,,104.0,121154.0,"Blanks, New Cairo, Egypt",Cairo,New Cairo,Blanks,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stone-park-bedrooms-2-sqm-135-property-type-apartment,2.0,,135.0,52980.0,"Stone Park, Katameya, Egypt",Cairo,Katameya,Stone Park,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-villette-bedrooms-1-sqm-81-property-type-apartment,1.0,,81.0,68783.0,"Villette, New Cairo, Egypt",Cairo,New Cairo,Villette,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-grand-cesar-bedrooms-2-sqm-155-property-type-apartment,2.0,,155.0,36000.0,"Grand Cesar, New Cairo, Egypt",Cairo,New Cairo,Grand Cesar,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-6-bedrooms-3-sqm-220-property-type-apartment,3.0,,220.0,38636.0,"El Banafseg 6, New Cairo, Egypt",Cairo,New Cairo,El Banafseg 6,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-highland-park-bedrooms-6-sqm-445-property-type-apartment,6.0,,445.0,37419.0,"Highland Park, New Cairo, Egypt",Cairo,New Cairo,Highland Park,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-grand-cesar-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,36000.0,"Grand Cesar, New Cairo, Egypt",Cairo,New Cairo,Grand Cesar,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azzar-bedrooms-1-sqm-75-property-type-apartment,1.0,,75.0,73148.0,"Azzar, New Cairo, Egypt",Cairo,New Cairo,Azzar,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-yasmeen-bedrooms-4-sqm-250-property-type-apartment,4.0,,250.0,73214.0,"El Yasmeen, New Cairo, Egypt",Cairo,New Cairo,El Yasmeen,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-regents-park-bedrooms-6-sqm-300-property-type-apartment,6.0,,300.0,61611.0,"Regents Park, New Cairo, Egypt",Cairo,New Cairo,Regents Park,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-creeks-bedrooms-3-sqm-240-property-type-apartment,3.0,,240.0,157513.0,"Katameya Creeks, New Cairo, Egypt",Cairo,New Cairo,Katameya Creeks,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lake-view-residence-2-bedrooms-4-sqm-243-property-type-apartment,4.0,,243.0,101657.0,"Lake View Residence 2, New Cairo, Egypt",Cairo,New Cairo,Lake View Residence 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-helio-park-residence-bedrooms-3-sqm-150-property-type-apartment,3.0,,150.0,20403.0,"Helio Park Residence, New Cairo, Egypt",Cairo,New Cairo,Helio Park Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-peerage-bedrooms-1-sqm-92-property-type-apartment,1.0,,92.0,60303.0,"Peerage, New Cairo, Egypt",Cairo,New Cairo,Peerage,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-7-bedrooms-2-sqm-150-property-type-apartment,2.0,,150.0,38500.0,"El Banafseg 7, New Cairo, Egypt",Cairo,New Cairo,El Banafseg 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-narges-8-bedrooms-3-sqm-210-property-type-apartment,3.0,,210.0,40000.0,"Al Narges 8, New Cairo, Egypt",Cairo,New Cairo,Al Narges 8,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-eastown-sodic-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,80164.0,"Eastown Sodic, New Cairo, Egypt",Cairo,New Cairo,Eastown Sodic,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-east-bedrooms-4-sqm-192-property-type-apartment,4.0,,192.0,79167.0,"Palm East, New Cairo, Egypt",Cairo,New Cairo,Palm East,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-icon-residence-bedrooms-4-sqm-255-property-type-apartment,4.0,,255.0,38677.0,"The Icon Residence, New Cairo, Egypt",Cairo,New Cairo,The Icon Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-creek-town-bedrooms-1-sqm-88-property-type-apartment,1.0,,88.0,59816.0,"Creek Town, New Cairo, Egypt",Cairo,New Cairo,Creek Town,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-amara-residence-bedrooms-4-sqm-197-property-type-apartment,4.0,,197.0,79327.0,"Amara Residence, New Cairo, Egypt",Cairo,New Cairo,Amara Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-amara-residence-bedrooms-2-sqm-156-property-type-apartment,2.0,,156.0,79327.0,"Amara Residence, New Cairo, Egypt",Cairo,New Cairo,Amara Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-crest-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,84800.0,"The Crest, New Cairo, Egypt",Cairo,New Cairo,The Crest,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-midtown-new-cairo-bedrooms-2-sqm-135-property-type-apartment,2.0,,135.0,66753.0,"Midtown New Cairo, New Cairo, Egypt",Cairo,New Cairo,Midtown New Cairo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-narges-bedrooms-1-sqm-75-property-type-apartment,1.0,,75.0,35675.0,"Al Narges, New Cairo, Egypt",Cairo,New Cairo,Al Narges,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-of-academy-bedrooms-6-sqm-320-property-type-apartment,6.0,,320.0,38293.0,"South of Academy, New Cairo, Egypt",Cairo,New Cairo,South of Academy,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-shouyfat-bedrooms-1-sqm-75-property-type-apartment,1.0,,75.0,49020.0,"El Shouyfat, New Cairo, Egypt",Cairo,New Cairo,El Shouyfat,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-villette-bedrooms-2-sqm-160-property-type-apartment,2.0,,160.0,68783.0,"Villette, New Cairo, Egypt",Cairo,New Cairo,Villette,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solay-bedrooms-4-sqm-311-property-type-apartment,4.0,,311.0,121951.0,"Solay, New Cairo, Egypt",Cairo,New Cairo,Solay,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-eastown-sodic-bedrooms-2-sqm-156-property-type-apartment,2.0,,156.0,80164.0,"Eastown Sodic, New Cairo, Egypt",Cairo,New Cairo,Eastown Sodic,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rock-vera-bedrooms-3-sqm-162-property-type-apartment,3.0,,162.0,70002.0,"Rock Vera, New Cairo, Egypt",Cairo,New Cairo,Rock Vera,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-sky-condos-bedrooms-2-sqm-160-property-type-apartment,2.0,,160.0,101045.0,"Sky Condos, New Cairo, Egypt",Cairo,New Cairo,Sky Condos,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-east-bedrooms-2-sqm-127-property-type-apartment,2.0,,127.0,79167.0,"Palm East, New Cairo, Egypt",Cairo,New Cairo,Palm East,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-lotus-bedrooms-2-sqm-145-property-type-apartment,2.0,,145.0,26028.0,"New Lotus, New Cairo, Egypt",Cairo,New Cairo,New Lotus,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mivida-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,101190.0,"Mivida, New Cairo, Egypt",Cairo,New Cairo,Mivida,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lake-view-residence-bedrooms-6-sqm-144-property-type-apartment,6.0,,144.0,86387.0,"Lake View Residence, New Cairo, Egypt",Cairo,New Cairo,Lake View Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-trio-gardens-bedrooms-2-sqm-135-property-type-apartment,2.0,,135.0,95011.0,"Trio Gardens, New Cairo, Egypt",Cairo,New Cairo,Trio Gardens,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-apartment-buildings-bedrooms-2-sqm-120-property-type-apartment,2.0,,120.0,32353.0,"El Banafseg Apartment Buildings, New Cairo, Egypt",Cairo,New Cairo,El Banafseg Apartment Buildings,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-icon-residence-bedrooms-6-sqm-174-property-type-apartment,6.0,,174.0,38677.0,"The Icon Residence, New Cairo, Egypt",Cairo,New Cairo,The Icon Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solay-bedrooms-3-sqm-178-property-type-apartment,3.0,,178.0,121951.0,"Solay, New Cairo, Egypt",Cairo,New Cairo,Solay,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-1-bedrooms-6-sqm-540-property-type-apartment,6.0,,540.0,67046.0,"Mountain View 1, New Cairo, Egypt",Cairo,New Cairo,Mountain View 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-narges-5-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,32500.0,"Al Narges 5, New Cairo, Egypt",Cairo,New Cairo,Al Narges 5,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-1-bedrooms-4-sqm-130-property-type-apartment,4.0,,130.0,67046.0,"Mountain View 1, New Cairo, Egypt",Cairo,New Cairo,Mountain View 1,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-trio-gardens-bedrooms-3-sqm-195-property-type-apartment,3.0,,195.0,95011.0,"Trio Gardens, New Cairo, Egypt",Cairo,New Cairo,Trio Gardens,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solana-east-bedrooms-1-sqm-100-property-type-apartment,1.0,,100.0,151377.0,"Solana East, New Cairo, Egypt",Cairo,New Cairo,Solana East,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-mirada-new-cairo-bedrooms-4-sqm-337-property-type-apartment,4.0,,337.0,81250.0,"La Mirada New Cairo, New Cairo, Egypt",Cairo,New Cairo,La Mirada New Cairo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-square-bedrooms-1-sqm-95-property-type-apartment,1.0,,95.0,39466.0,"The Square, New Cairo, Egypt",Cairo,New Cairo,The Square,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-square-bedrooms-6-sqm-185-property-type-apartment,6.0,,185.0,39466.0,"The Square, New Cairo, Egypt",Cairo,New Cairo,The Square,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-north-rehab-bedrooms-3-sqm-180-property-type-apartment,3.0,,180.0,32985.0,"North Rehab, New Cairo, Egypt",Cairo,New Cairo,North Rehab,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-century-city-bedrooms-1-sqm-98-property-type-apartment,1.0,,98.0,26878.0,"Century City, New Cairo, Egypt",Cairo,New Cairo,Century City,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-8-bedrooms-4-sqm-238-property-type-apartment,4.0,,238.0,37500.0,"El Banafseg 8, New Cairo, Egypt",Cairo,New Cairo,El Banafseg 8,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-akhnaton-st-bedrooms-6-sqm-400-property-type-apartment,6.0,,400.0,31053.0,"Akhnaton St, New Cairo, Egypt",Cairo,New Cairo,Akhnaton St,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-valencia-valley-bedrooms-6-sqm-209-property-type-apartment,6.0,,209.0,58957.0,"Valencia Valley, New Cairo, Egypt",Cairo,New Cairo,Valencia Valley,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-eastown-sodic-bedrooms-5-sqm-310-property-type-apartment,5.0,,310.0,80164.0,"Eastown Sodic, New Cairo, Egypt",Cairo,New Cairo,Eastown Sodic,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-sakan-masr-bedrooms-2-sqm-120-property-type-apartment,2.0,,120.0,33478.0,"Sakan Masr, New Cairo, Egypt",Cairo,New Cairo,Sakan Masr,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-address-east-bedrooms-4-sqm-140-property-type-apartment,4.0,,140.0,53000.0,"The Address East, New Cairo, Egypt",Cairo,New Cairo,The Address East,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-mirada-new-cairo-bedrooms-1-sqm-94-property-type-apartment,1.0,,94.0,81250.0,"La Mirada New Cairo, New Cairo, Egypt",Cairo,New Cairo,La Mirada New Cairo,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-saada-bedrooms-2-sqm-108-property-type-apartment,2.0,,108.0,189452.0,"Saada, New Cairo, Egypt",Cairo,New Cairo,Saada,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mohamed-rahim-st-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,35457.0,"Mohamed Rahim St, New Cairo, Egypt",Cairo,New Cairo,Mohamed Rahim St,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-plaza-compound-bedrooms-5-sqm-335-property-type-apartment,5.0,,335.0,65359.0,"Katameya Plaza Compound, New Cairo, Egypt",Cairo,New Cairo,Katameya Plaza Compound,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-jadie-residence-bedrooms-4-sqm-170-property-type-apartment,4.0,,170.0,42547.0,"Jadie Residence, New Cairo, Egypt",Cairo,New Cairo,Jadie Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-akhnaton-st-bedrooms-5-sqm-400-property-type-apartment,5.0,,400.0,31053.0,"Akhnaton St, New Cairo, Egypt",Cairo,New Cairo,Akhnaton St,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-hyde-park-bedrooms-6-sqm-133-property-type-apartment,6.0,,133.0,63253.0,"Mountain View Hyde Park, New Cairo, Egypt",Cairo,New Cairo,Mountain View Hyde Park,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-new-lotus-bedrooms-5-sqm-300-property-type-apartment,5.0,,300.0,26028.0,"New Lotus, New Cairo, Egypt",Cairo,New Cairo,New Lotus,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-andalus-el-gedida-bedrooms-4-sqm-178-property-type-apartment,4.0,,178.0,29434.0,"Al Andalus El Gedida, New Cairo, Egypt",Cairo,New Cairo,Al Andalus El Gedida,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-trio-gardens-bedrooms-4-sqm-215-property-type-apartment,4.0,,215.0,95011.0,"Trio Gardens, New Cairo, Egypt",Cairo,New Cairo,Trio Gardens,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-masrawya-bedrooms-2-sqm-200-property-type-apartment,2.0,,200.0,35417.0,"Al Masrawya, New Cairo, Egypt",Cairo,New Cairo,Al Masrawya,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-90-avenue-bedrooms-1-sqm-90-property-type-apartment,1.0,,90.0,66061.0,"90 Avenue, New Cairo, Egypt",Cairo,New Cairo,90 Avenue,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-amara-residence-bedrooms-1-sqm-121-property-type-apartment,1.0,,121.0,79327.0,"Amara Residence, New Cairo, Egypt",Cairo,New Cairo,Amara Residence,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-7-bedrooms-1-sqm-75-property-type-apartment,1.0,,75.0,67188.0,"El Patio 7, New Cairo, Egypt",Cairo,New Cairo,El Patio 7,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-gardenia-heights-2-bedrooms-3-sqm-190-property-type-apartment,3.0,,190.0,25714.0,"Gardenia Heights 2, New Cairo, Egypt",Cairo,New Cairo,Gardenia Heights 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-banafseg-2-bedrooms-3-sqm-200-property-type-apartment,3.0,,200.0,31868.0,"El Banafseg 2, New Cairo, Egypt",Cairo,New Cairo,El Banafseg 2,Apartment,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-gate-bedrooms-3-sqm-210-property-type-apartment,3.0,,210.0,85029.0,"City Gate, New Cairo, Egypt",Cairo,New Cairo,City Gate,Apartment,Residential,Sale
